Id,SalePrice
1461,122850.901598357
1462,164153.48918644167
1463,178906.2030271382
1464,188954.084341985
1465,197906.54121551666
1466,178592.39124458606
1467,174418.58207444914
1468,170580.52367276023
1469,182473.36421823598
1470,121001.88288889929
1471,207850.64770618157
1472,100031.42871317384
1473,95950.06705554512
1474,150259.57032439695
1475,111703.51716096661
1476,348897.44299373456
1477,255480.91999170222
1478,291149.3821107428
1479,278673.4600313248
1480,573226.7730439962
1481,334958.19909395324
1482,203448.48155056644
1483,178562.91566629504
1484,167353.93995365986
1485,173788.05864303792
1486,192707.19636530828
1487,339100.88307497755
1488,237291.83976588974
1489,195862.46732439657
1490,224160.72144401094
1491,195045.17708907387
1492,91387.53361730596
1493,175585.0576343692
1494,309520.42191458255
1495,276624.9770943757
1496,238891.65346677252
1497,180449.77930547218
1498,164110.68340364986
1499,160345.96504631333
1500,161692.99127179253
1501,173263.49183848494
1502,157114.42042866017
1503,276905.4173582785
1504,241951.68131087165
1505,229579.58871742635
1506,179984.79737707417
1507,254439.46756236843
1508,197858.23020789228
1509,153350.55253027662
1510,153052.78290258435
1511,152462.31402089613
1512,171019.8092478026
1513,140845.47060483586
1514,162571.25462484043
1515,186569.9578348253
1516,150328.60810914292
1517,160701.68009897336
1518,131962.60116934776
1519,218362.96976096742
1520,138510.4825260056
1521,138111.1507140487
1522,169649.39717525578
1523,114074.91857994704
1524,121995.26838117046
1525,121363.5154390723
1526,120577.20711543414
1527,101528.3326039001
1528,132866.40136772898
1529,147330.4950894575
1530,175935.54592455833
1531,121391.791165065
1532,95728.49882686419
1533,149588.14828216392
1534,123655.64605225093
1535,147696.58240607384
1536,115743.216415945
1537,67570.03631938431
1538,152786.62224243028
1539,183671.17267726205
1540,110064.51449608564
1541,140157.05315573455
1542,143730.99628445518
1543,184355.29247525125
1544,83853.64142178425
1545,98787.05165560087
1546,134057.02732218016
1547,138898.41050002238
1548,129340.62651749693
1549,109825.39022608135
1550,137857.61369125286
1551,109847.37523083948
1552,140684.2681347425
1553,142853.60408676844
1554,114790.21806248065
1555,170287.1680029656
1556,79708.06149603483
1557,107030.95889018517
1558,84810.11762206882
1559,92689.80577309892
1560,138986.46241814102
1561,135369.92656170335
1562,132268.5537842752
1563,121254.91117571133
1564,159165.0915593173
1565,147100.3926054279
1566,240145.2807352007
1567,81629.8205766508
1568,232096.07683120252
1569,145220.88889031732
1570,137529.09552491535
1571,120644.94428118921
1572,144023.99217953268
1573,232345.33680269326
1574,108993.98511551387
1575,219903.62016112503
1576,241784.71005840323
1577,193308.32105252962
1578,148725.91692304052
1579,145148.49685354155
1580,188091.94651768604
1581,145839.1587484151
1582,124998.94329329745
1583,319756.90296919114
1584,236390.7565029956
1585,142922.51862141912
1586,80422.53216542394
1587,99350.41735425513
1588,149418.1517256444
1589,103134.393259141
1590,133025.37887389667
1591,97117.39680526464
1592,126016.49300743594
1593,128215.6732630425
1594,130755.46868783668
1595,120910.94432967415
1596,231790.52229424135
1597,183460.58486802274
1598,197264.70265782293
1599,167314.31296336916
1600,166881.78527592003
1601,76356.27373650933
1602,123260.53433625249
1603,66433.64135188475
1604,280778.9428058274
1605,240211.16736286727
1606,166623.86051530688
1607,162448.71156851808
1608,215864.673010042
1609,185963.93417738928
1610,150458.164351344
1611,144664.23726387022
1612,177543.1252738757
1613,172691.6543862947
1614,120072.24943692193
1615,92037.70710263886
1616,74921.92067455419
1617,90508.97661831212
1618,127555.9711591484
1619,139597.5933036505
1620,158011.16705134657
1621,145082.75009944118
1622,140461.06910112876
1623,275124.2171141168
1624,217717.58200595662
1625,121178.0297240686
1626,168653.58827871675
1627,186108.19881521165
1628,280614.35138194956
1629,170376.4419519191
1630,402158.6081500364
1631,215871.13148693036
1632,246262.45583731058
1633,170621.72160797365
1634,181537.67955603334
1635,175979.5562015692
1636,162781.369108328
1637,193635.9115935648
1638,197594.00301132016
1639,182646.30139432207
1640,247957.57863308422
1641,173014.61444321918
1642,237819.3588313353
1643,229038.8692476509
1644,221713.7061076996
1645,206715.94118233546
1646,156264.56888960992
1647,160875.06976800814
1648,131772.49157166382
1649,139921.90275966632
1650,122038.33366176342
1651,120742.87130911503
1652,100999.24614506579
1653,102985.30289050692
1654,153181.6880276383
1655,139098.5393126894
1656,148046.08225197822
1657,151955.65532888478
1658,152732.86568608356
1659,126407.74359132927
1660,152020.26070213955
1661,504645.35401475825
1662,397239.4179296657
1663,407075.51431080647
1664,542560.2111350483
1665,307377.96088505007
1666,348071.9948385259
1667,395866.83733791526
1668,343909.9128219155
1669,283620.7617662471
1670,352980.578125157
1671,275461.6041364344
1672,457007.7165661689
1673,292378.901180281
1674,250306.27227717522
1675,201487.8412826574
1676,194521.5536895401
1677,209951.00429956437
1678,479305.6264005516
1679,419385.37328388635
1680,342774.0175369816
1681,245046.5388454977
1682,307121.3124344823
1683,185831.4045636181
1684,174475.10864380185
1685,175702.2234687582
1686,172426.14148781513
1687,169341.3779869753
1688,192138.04796524573
1689,191205.1154445786
1690,181103.00338586792
1691,175979.90465637704
1692,251204.08070238988
1693,166893.34025167243
1694,176262.8956343999
1695,168913.7742682709
1696,279817.9744024639
1697,170245.44353307277
1698,353197.9435922685
1699,334958.19909395324
1700,255469.14640245828
1701,281384.72056873277
1702,259774.0548615138
1703,254233.4784643197
1704,283866.5053309701
1705,226032.03155836923
1706,307011.9757682743
1707,222464.19062311176
1708,219428.46037615358
1709,259446.1661112678
1710,215726.58854699077
1711,263440.4667418398
1712,255926.32371206777
1713,282999.47061192436
1714,220205.7440441793
1715,203462.64775386022
1716,183244.60670758598
1717,169994.47086211367
1718,128022.47787010824
1719,204038.49261043765
1720,239467.34977963957
1721,158097.0649406094
1722,122364.70689863522
1723,155594.99681987162
1724,207345.07856140073
1725,244496.26658144087
1726,186323.2911857479
1727,167153.15479963392
1728,175442.19298171395
1729,164945.76899203908
1730,154182.03161707215
1731,120050.80294209713
1732,132584.76402798883
1733,122502.38980735253
1734,125006.23314812696
1735,128328.6502166225
1736,118044.6521768564
1737,312759.2002318016
1738,231459.24993044845
1739,277929.83596428094
1740,223006.62147636258
1741,190003.006039876
1742,171585.86890526954
1743,171191.02970664596
1744,315815.70041835966
1745,221805.1707411824
1746,192138.04796524573
1747,216320.87191582238
1748,222650.67048651038
1749,153872.10054865066
1750,135452.5865491051
1751,232029.94177306222
1752,121841.99070922469
1753,149929.39081389245
1754,192707.19636530828
1755,171891.03715487517
1756,130207.44943043996
1757,123068.99212150622
1758,144744.47385844335
1759,168600.24319485406
1760,164824.22918980417
1761,152273.94459618785
1762,171653.7224795728
1763,173739.5604906955
1764,123785.22902757302
1765,144909.36351541762
1766,179551.0547771095
1767,231204.9270117951
1768,141900.4959390595
1769,169386.44341613716
1770,149945.75402582804
1771,121354.91327159634
1772,138441.05923573146
1773,128139.3421966592
1774,137743.58168759014
1775,141777.9666276731
1776,126827.95789003631
1777,117359.17304417044
1778,136949.78904248873
1779,111717.52432777613
1780,166623.86051530688
1781,129829.72944693515
1782,97361.62897918191
1783,139935.8842350088
1784,104848.80781837228
1785,122873.70244414914
1786,148733.1623397073
1787,162011.3940020951
1788,63408.24436836675
1789,89558.32422711614
1790,78318.69736837446
1791,177951.76323228868
