Id,SalePrice
1461,121944.64957789851
1462,158585.19075749363
1463,183856.73745392985
1464,189783.6583737213
1465,189734.0630536595
1466,177178.6295186925
1467,175905.35389563013
1468,170078.22738120393
1469,174263.8870338072
1470,125625.32608229636
1471,198691.8424067132
1472,92393.05520375067
1473,94933.90939582305
1474,149551.7733801161
1475,116816.96483926555
1476,363203.10338054545
1477,245603.29768245298
1478,289555.7935584386
1479,295476.3715213727
1480,477098.5196074449
1481,327440.9124192403
1482,207281.44863472495
1483,184239.9417210666
1484,167206.63923852672
1485,170831.81158804183
1486,195232.793643065
1487,338056.5742271733
1488,225059.66848503595
1489,206253.68230019356
1490,228961.04468998787
1491,194221.74524742804
1492,97977.57016961018
1493,179992.9214572252
1494,286229.49134239944
1495,280308.49176417006
1496,239992.32137448082
1497,184587.55855588222
1498,155448.91797884798
1499,156616.92716973575
1500,156541.00952270953
1501,174121.8237944199
1502,155608.71855168423
1503,287315.5630304786
1504,230132.58737798073
1505,226196.66899532083
1506,176332.99809234697
1507,248525.3043323086
1508,191738.1431599208
1509,155305.2015127344
1510,145194.72740379945
1511,148187.56706579897
1512,173900.66204880452
1513,139626.3773120889
1514,171529.65545170626
1515,190700.98882016772
1516,150047.3029098637
1517,153088.3426512069
1518,132361.10874510507
1519,228349.186289273
1520,139789.06632502977
1521,138790.89883126438
1522,168422.13612444396
1523,112425.71226403197
1524,118834.97986613704
1525,119418.68458540406
1526,122799.49050461237
1527,113121.7672202005
1528,130004.45757003958
1529,141366.82696260096
1530,163345.73754138412
1531,115904.6615127337
1532,98490.16755709531
1533,147062.98313991484
1534,123186.49017651597
1535,162231.80563690615
1536,120023.24742242385
1537,70471.81904409578
1538,135742.86247625676
1539,193537.64447244245
1540,102013.02542375759
1541,146062.81643504847
1542,135898.04076098316
1543,193397.31891281696
1544,83237.15041536343
1545,97339.31889203512
1546,123057.63933699786
1547,127922.41444884804
1548,131299.07839203556
1549,105027.83532005527
1550,140961.16841107333
1551,114447.27852986028
1552,139535.77864205046
1553,140171.6688739147
1554,116795.78931027434
1555,168459.80963813682
1556,90344.83215936254
1557,105006.39556371432
1558,87512.97966840643
1559,87615.59398064528
1560,132062.22330532924
1561,151156.56473012237
1562,126692.80007017989
1563,119257.43911674917
1564,163097.4732791991
1565,151286.64850593946
1566,234774.6872148484
1567,81395.68749233671
1568,236290.4500672136
1569,150277.25818987723
1570,139075.55793859676
1571,118211.26488859172
1572,146911.00361476143
1573,240125.77947167002
1574,119733.57506513488
1575,217190.6606532851
1576,228340.95503376934
1577,194207.05277108352
1578,140871.30433038427
1579,149298.83184444997
1580,189672.77642653606
1581,145431.16155328092
1582,127078.70952401738
1583,324021.91391475307
1584,228622.23352109978
1585,144687.20216986124
1586,75639.92084023534
1587,95681.17781362213
1588,146121.5537683406
1589,111932.04850682442
1590,136991.45792242244
1591,101549.03561306933
1592,126243.80787598241
1593,116068.38737388203
1594,132472.23624131837
1595,118673.15342325858
1596,227266.7703783677
1597,198585.71880428825
1598,191114.90415312664
1599,169889.52135693753
1600,171978.46412070387
1601,67807.4803613436
1602,119157.19223547245
1603,82677.95361826096
1604,278721.9818217055
1605,244840.19039794843
1606,168716.1034744317
1607,170175.30785397938
1608,212041.81225075587
1609,187979.79692197096
1610,155157.62277385994
1611,141160.97000201166
1612,181040.44220985638
1613,175928.02618618988
1614,125353.87198126769
1615,87410.54935746785
1616,75970.04298269436
1617,89512.06177937011
1618,124474.05403581947
1619,138200.70156625396
1620,165942.61464561278
1621,136299.4836060258
1622,144948.1150360828
1623,266952.51116323547
1624,215476.7736127642
1625,123991.61737601591
1626,165675.04527134076
1627,185564.02738876574
1628,261602.9340920711
1629,171987.233080218
1630,387787.6903463677
1631,213881.06726974208
1632,236790.70828122232
1633,161607.36981376927
1634,186461.14531087683
1635,179771.24353887505
1636,165264.27567433225
1637,189281.74841575572
1638,197919.8626524163
1639,180900.58006820912
1640,250921.42163058463
1641,175950.02935235034
1642,233515.60759533787
1643,224206.03454728593
1644,226904.29229362344
1645,191077.89623020642
1646,157418.44638469655
1647,153612.11216246072
1648,135380.81686113565
1649,137727.67475821963
1650,121796.88105738528
1651,123641.65903977155
1652,95828.62486559451
1653,95426.82876821667
1654,151147.2082628351
1655,139272.24326517447
1656,148615.97283087528
1657,154030.67261051043
1658,151932.10515671794
1659,117161.7893964595
1660,149590.768989561
1661,436449.02845576283
1662,375532.1527696834
1663,399591.845358901
1664,447607.72710476187
1665,310280.4309220624
1666,323238.12109628343
1667,381595.00830755866
1668,330666.89001148264
1669,285990.7277720429
1670,345916.92942343885
1671,271330.225933358
1672,496926.6267120065
1673,292167.7569191758
1674,239667.26611875882
1675,200127.36841245735
1676,196424.2495697492
1677,215841.02665147278
1678,470923.4636081069
1679,404407.2258147202
1680,336393.5613515137
1681,245610.53005439835
1682,302640.52647981094
1683,186687.56697734087
1684,179411.8276633544
1685,176194.8985640015
1686,174241.25709627048
1687,165690.4767340497
1688,188095.69106468125
1689,188835.12701104773
1690,187720.87569024626
1691,178448.35420524437
1692,257337.51736072922
1693,167664.40105359434
1694,180290.40210573096
1695,164691.49140021254
1696,280447.51936144265
1697,164666.2329167182
1698,351860.8836007494
1699,348582.370172855
1700,251431.9998067934
1701,256788.6321420855
1702,250157.56128784403
1703,239464.497505522
1704,278007.93181157124
1705,231543.57586609593
1706,387187.7678297145
1707,225046.67007143088
1708,207661.7956960185
1709,261854.28341869256
1710,228631.37202675737
1711,261351.06124224424
1712,252568.66289448304
1713,274168.996247399
1714,221749.29576410213
1715,201823.99214334282
1716,176963.04452038414
1717,166270.17266633283
1718,120032.06110474536
1719,204289.68580730056
1720,237214.41345315988
1721,163134.16229042862
1722,118159.59642346727
1723,161385.44168989887
1724,220074.98036498457
1725,233578.09000973022
1726,189883.0471375178
1727,171184.80575293227
1728,185821.01458793477
1729,166931.5262163432
1730,157819.49195863216
1731,122247.00396104658
1732,128236.2986995638
1733,121552.79646827528
1734,123639.7000744158
1735,135424.38647067247
1736,114203.14487009178
1737,305486.08972985396
1738,216895.8399563783
1739,275950.8311986856
1740,236962.72221003857
1741,200848.2387929108
1742,173700.104246413
1743,175400.10353444985
1744,287037.0688420697
1745,213837.75142387024
