Id,SalePrice
1461,124614.3257077214
1462,152763.6535699959
1463,179056.18754995218
1464,186299.54998349486
1465,192631.0647344699
1466,184321.2620864704
1467,171051.57275179483
1468,177604.78042390753
1469,181968.70823800057
1470,129060.13578194664
1471,202080.0626123683
1472,100461.74384280629
1473,106178.57059423017
1474,152600.29482927834
1475,125396.40270516218
1476,330592.7712802764
1477,252732.0991382541
1478,301070.60137292155
1479,295901.03709615866
1480,387544.4173344057
1481,296879.0024162539
1482,208384.6952536218
1483,187248.6898612411
1484,179394.12615084738
1485,179595.49226700622
1486,199816.44962994131
1487,293424.47228007537
1488,238780.87254597145
1489,201942.3708456468
1490,216997.94738396854
1491,197074.59623330922
1492,105547.57853397525
1493,180328.9245988588
1494,286819.37524847046
1495,276158.07096805057
1496,229449.2385565163
1497,185643.06049393018
1498,161356.93273581786
1499,160715.61398898438
1500,163115.616135725
1501,171060.0878113716
1502,168429.6002695823
1503,255678.99275428485
1504,220955.17687221378
1505,220226.6429114379
1506,183820.97080424312
1507,231928.39584910817
1508,188212.74967040386
1509,158131.53294809064
1510,149251.92887138895
1511,148595.66623804753
1512,170337.09049063516
1513,151991.4667573175
1514,150894.0395671173
1515,185939.75584169716
1516,154551.58872204678
1517,151198.58248604013
1518,140567.75774837378
1519,222733.74119097492
1520,138372.11245163475
1521,139188.06428431268
1522,160522.67042194837
1523,119811.41177687907
1524,121193.58180997174
1525,126783.6151067054
1526,126180.40937587597
1527,112804.87201299153
1528,126696.35412475864
1529,139303.09141105023
1530,165381.72427862993
1531,132030.5744043429
1532,106372.79940827638
1533,140679.20765611326
1534,119124.04254012716
1535,148020.88463359047
1536,121327.93101759556
1537,99668.1908669527
1538,145342.7846138656
1539,176774.44371076152
1540,119662.9679395194
1541,138179.9780542788
1542,136974.50257648408
1543,174525.8467959284
1544,90713.5454924868
1545,107406.87195753353
1546,123652.80976740544
1547,134303.19410027438
1548,125476.70808261157
1549,113794.80989471701
1550,136829.93262102883
1551,121881.75030466121
1552,141594.00541120328
1553,132186.1477781205
1554,115125.47315943294
1555,165145.08042641342
1556,101718.76750011978
1557,117293.58203422959
1558,103991.12339384535
1559,114140.49578660936
1560,138202.40479978643
1561,143915.53866345427
1562,127726.08381496939
1563,124280.77515234581
1564,162375.51521805426
1565,153478.23900774636
1566,199003.25398817577
1567,96627.57106266126
1568,212086.81512500206
1569,152382.79152478566
1570,138993.58828789977
1571,126812.31965656987
1572,141410.08789838932
1573,232659.03825347248
1574,136061.66499270176
1575,202833.21652392647
1576,223897.80398760654
1577,194953.84947984366
1578,145332.91441907518
1579,144336.68401635266
1580,191168.79102569382
1581,136992.2317415104
1582,127017.68738028535
1583,312985.2051450392
1584,234577.8355433757
1585,147267.99199120703
1586,90578.98941005445
1587,111547.64945991791
1588,140898.68614468994
1589,108417.2382339048
1590,133848.9137192676
1591,102369.36095047843
